,Outstanding_Debt,Annual_Income,Monthly_Inhand_Salary,Credit_History_Age,Interest_Rate,Monthly_Balance,Delay_from_due_date,Total_EMI_per_month,Changed_Credit_Limit,Num_of_Loan,Credit_Score
16255,884.79,78156.39,6526.0325,291.0,8.0,556.8137524628393,9.0,154.79813836992918,11.34,4.0,Standard
16256,884.79,78156.39,6526.0325,293.0,8.0,581.7237461632317,9.0,154.79813836992918,6.34,4.0,Standard
16257,674.21,38542.22,3351.851666666667,375.0,5.0,440.47535391486406,15.0,85.62579657644783,7.94,4.0,Standard
16258,674.21,38542.22,3351.851666666667,376.0,5.0,237.0567528254366,13.0,85.62579657644783,7.94,4.0,Standard
16259,674.21,38542.22,3351.851666666667,377.0,5.0,418.8965447351329,15.0,85.62579657644783,7.94,4.0,Standard
16260,674.21,38542.22,3351.851666666667,378.0,5.0,444.13873672698907,15.0,85.62579657644783,7.94,4.0,Standard
16261,674.21,38542.22,3351.851666666667,379.0,5.0,307.7119736462732,15.0,85.62579657644783,7.94,4.0,Standard
16262,674.21,38542.22,3351.851666666667,380.0,5.0,298.7478923995453,15.0,85.62579657644783,7.94,4.0,Standard
16263,1041.79,22539.91,2100.3258333333333,240.0,17.0,404.9525868571404,18.0,17.42634983411869,6.46,1.0,Standard
16264,879.98,14639.215,1209.9345833333334,159.0,18.0,232.4506271041741,23.0,40.18862730473219,3.3200000000000003,4.0,Standard
16265,879.98,14639.215,1209.9345833333334,160.0,18.0,278.8765477718729,23.0,40.18862730473219,9.32,4.0,Standard
16266,879.98,14639.215,1209.9345833333334,161.0,18.0,238.8064002016364,24.0,40.18862730473219,9.32,4.0,Standard
16267,879.98,14639.215,1209.9345833333334,162.0,18.0,262.25063436912706,23.0,40.18862730473219,9.32,4.0,Standard
16268,879.98,14639.215,1209.9345833333334,163.0,18.0,246.67318027505004,23.0,40.18862730473219,9.32,4.0,Standard
16269,879.98,14639.215,1209.9345833333334,164.0,18.0,242.4342120749,23.0,40.18862730473219,9.32,4.0,Standard
16270,945.27,120017.12,9763.426666666666,328.0,10.0,798.094477289922,21.0,67.08162192889819,6.94,1.0,Good
16271,945.27,120017.12,9763.426666666666,329.0,10.0,585.8219375925545,18.0,67.08162192889819,6.94,1.0,Good
16272,945.27,120017.12,9763.426666666666,332.0,10.0,750.4130729259697,15.0,67.08162192889819,6.94,1.0,Good
16273,2024.4,69788.08,5969.673333333332,196.0,22.0,545.8092322168532,30.0,211.7543726514032,19.77,5.0,Poor
16274,2024.4,69788.08,5969.673333333332,197.0,22.0,478.31171787892487,20.0,211.7543726514032,14.77,5.0,Poor
16275,2024.4,69788.08,5969.673333333332,198.0,22.0,396.0953169269107,25.0,211.7543726514032,14.77,5.0,Standard
16276,2024.4,69788.08,5969.673333333332,200.0,22.0,443.38189891069646,21.0,211.7543726514032,14.77,5.0,Poor
16277,2024.4,69788.08,5969.673333333332,201.0,22.0,241.1364715798004,25.0,211.7543726514032,14.77,5.0,Poor
16278,2024.4,69788.08,5969.673333333332,202.0,22.0,545.3001972351043,25.0,211.7543726514032,14.77,5.0,Poor
16279,2024.4,69788.08,5969.673333333332,203.0,22.0,195.7378137185693,27.0,211.7543726514032,8.77,5.0,Poor
16280,1110.63,19124.4,1859.7,379.0,7.0,394.7757875877971,15.0,15.522587276283309,2.99,1.0,Standard
16281,896.57,16645.16,1458.2399992630533,321.0,9.0,365.5861275581135,24.0,7.202192378935183,5.83,1.0,Standard
16282,896.57,16645.16,1585.0966666666666,322.0,9.0,379.3860752893387,23.0,7.202192378935183,5.83,1.0,Standard
16283,896.57,16645.16,1585.0966666666666,323.0,9.0,312.67837558442693,23.0,7.202192378935183,5.83,1.0,Standard
16284,896.57,16645.16,1458.2399992630533,324.0,9.0,297.97608235172265,23.0,134.0588597825484,5.83,1.0,Standard
16285,896.57,16645.16,1458.2399992630533,325.0,9.0,377.1240534440143,23.0,134.0588597825484,5.83,1.0,Standard
16286,896.57,16645.16,1458.2399992630533,326.0,9.0,351.95382215458693,23.0,134.0588597825484,8.83,1.0,Standard
16287,896.57,16645.16,1458.2399992630533,327.0,9.0,280.659078411168,23.0,134.0588597825484,5.83,1.0,Standard
16288,1314.09,126308.43,10523.7025,334.0,4.0,749.9829365791068,28.0,129.40524354344586,7.37,2.0,Poor
16289,1314.09,126308.43,10523.7025,337.0,4.0,207.2883550687156,25.0,129.40524354344586,7.37,2.0,Poor
16290,1314.09,126308.43,10523.7025,339.0,4.0,760.4817563496698,24.0,129.40524354344586,2.37,2.0,Poor
16291,1120.55,37754.78,3395.231666666666,343.0,8.0,429.4627714393002,17.0,26.562331206284288,4.13,1.0,Poor
16292,1120.55,37754.78,3395.231666666666,344.0,8.0,474.8422168269471,13.0,26.562331206284288,4.13,1.0,Poor
16293,1120.55,37754.78,3395.231666666666,345.0,8.0,430.4444767023056,17.0,26.562331206284288,4.13,1.0,Poor
16294,1120.55,37754.78,3395.231666666666,347.0,8.0,510.1072704734079,17.0,26.562331206284288,4.13,1.0,Poor
16295,1120.55,37754.78,3395.231666666666,348.0,8.0,162.53341179733366,18.0,26.562331206284288,4.13,1.0,Poor
16296,1120.55,37754.78,3395.231666666666,349.0,8.0,521.6387352658907,20.0,26.562331206284288,4.13,1.0,Standard
16297,1120.55,37754.78,3395.231666666666,350.0,8.0,433.703304156038,17.0,26.562331206284288,4.13,1.0,Poor
16298,1364.23,28698.06,2326.505,71.0,20.0,238.96467863017293,21.0,96.95794011732212,8.43,7.0,Standard
16299,1364.23,28698.06,2326.505,72.0,20.0,334.4271660485117,21.0,96.95794011732212,15.43,7.0,Poor
16300,1364.23,28698.06,2326.505,73.0,20.0,285.10196302356144,21.0,96.95794011732212,15.43,7.0,Poor
16301,1364.23,28698.06,2326.505,75.0,20.0,337.43945187974066,21.0,96.95794011732212,15.43,7.0,Poor
16302,1364.23,28698.06,2326.505,76.0,20.0,279.4417378455061,21.0,96.95794011732212,19.43,7.0,Poor
16303,1364.23,28698.06,2326.505,77.0,20.0,202.9648251676348,21.0,96.95794011732212,15.43,7.0,Poor
16304,1364.23,28698.06,2326.505,78.0,20.0,349.4129133040146,24.0,96.95794011732212,15.43,7.0,Poor
16305,613.91,40330.08,3271.84,244.0,3.0,383.1870203542514,10.0,108.80262549455244,7.79,4.0,Standard
16306,613.91,40330.08,3271.84,245.0,3.0,405.6872078116012,10.0,108.80262549455244,10.79,4.0,Standard
16307,613.91,40330.08,3271.84,246.0,3.0,329.73736539603937,10.0,108.80262549455244,7.79,4.0,Standard
16308,613.91,40330.08,3271.84,247.0,3.0,367.9220901841635,15.0,108.80262549455244,7.79,4.0,Poor
16309,613.91,40330.08,3271.84,249.0,3.0,330.3929886521285,10.0,108.80262549455244,7.79,4.0,Standard
16310,613.91,40330.08,3271.84,250.0,3.0,405.1595736983371,10.0,108.80262549455244,7.79,4.0,Standard
16311,613.91,40330.08,3271.84,251.0,3.0,417.1104059571096,10.0,108.80262549455244,7.79,4.0,Standard
16312,2051.19,59348.64,4685.72,184.0,16.0,470.0569106015071,42.0,152.53096605986738,8.17,4.0,Standard
16313,2051.19,59348.64,4685.72,185.0,16.0,368.1981135701177,44.0,152.53096605986738,8.17,4.0,Poor
16314,2051.19,59348.64,4685.72,186.0,16.0,263.3640427769592,42.0,152.53096605986738,8.17,4.0,Poor
16315,2051.19,59348.64,4685.72,187.0,16.0,486.9437825470093,42.0,152.53096605986738,8.17,4.0,Poor
16316,2051.19,59348.64,4685.72,188.0,16.0,379.642281955492,38.0,152.53096605986738,8.17,4.0,Standard
16317,211.46,18105.32,1692.7766666666666,377.0,7.0,369.8463298462754,11.0,13.311335329117172,5.69,1.0,Standard
16318,211.46,18105.32,1692.7766666666666,378.0,7.0,357.1598986981677,8.0,13.311335329117172,5.69,1.0,Standard
16319,211.46,18105.32,1692.7766666666666,379.0,7.0,299.20843347230925,8.0,13.311335329117172,12.69,1.0,Standard
16320,211.46,18105.32,1692.7766666666666,380.0,7.0,361.5141645748925,9.0,13.311335329117172,5.69,1.0,Standard
16321,1904.56,28826.14,2167.1783333333333,97.0,28.0,336.23257426569256,42.0,45.14385895708847,19.45,2.0,Standard
16322,1904.56,28826.14,2167.1783333333333,98.0,28.0,207.50150213045305,43.0,45.14385895708847,19.45,2.0,Poor
16323,1904.56,28826.14,2167.1783333333333,99.0,28.0,370.2874836217472,43.0,45.14385895708847,18.45,2.0,Poor
16324,1904.56,28826.14,2167.1783333333333,100.0,28.0,367.2641351764654,40.0,45.14385895708847,19.45,2.0,Poor
16325,1904.56,28826.14,2167.1783333333333,102.0,28.0,323.7813201635772,39.0,45.14385895708847,16.45,2.0,Poor
16326,1904.56,28826.14,2167.1783333333333,103.0,28.0,273.9231995445632,42.0,45.14385895708847,19.45,2.0,Poor
16327,1904.56,28826.14,2167.1783333333333,104.0,28.0,263.39913563008986,42.0,45.14385895708847,19.45,2.0,Poor
16328,646.04,33498.79,2995.5658333333336,370.0,9.0,482.84326214915865,7.0,32.30101331045959,3.05,2.0,Good
16329,646.04,33498.79,2995.5658333333336,371.0,9.0,265.1619652800585,7.0,32.30101331045959,3.05,2.0,Good
16330,646.04,33498.79,2995.5658333333336,372.0,9.0,350.83516828096293,7.0,32.30101331045959,3.05,2.0,Good
16331,646.04,33498.79,2995.5658333333336,373.0,9.0,432.2657970401854,7.0,32.30101331045959,10.05,2.0,Good
16332,646.04,33498.79,2995.5658333333336,374.0,9.0,458.36575956285407,7.0,32.30101331045959,3.05,2.0,Standard
16333,646.04,33498.79,2995.5658333333336,375.0,9.0,433.9831562695162,7.0,32.30101331045959,3.05,2.0,Good
16334,646.04,33498.79,2995.5658333333336,376.0,9.0,403.0696645338255,9.0,32.30101331045959,6.05,2.0,Standard
16335,646.04,33498.79,2995.5658333333336,377.0,9.0,438.5969523359577,7.0,32.30101331045959,3.05,2.0,Standard
16336,891.29,33032.46,2842.705,182.0,20.0,428.7161141161174,24.0,35.275234367572835,8.68,2.0,Standard
16337,891.29,33032.46,2842.705,183.0,20.0,271.6116319125257,24.0,35.275234367572835,8.68,2.0,Standard
16338,891.29,33032.46,2842.705,184.0,20.0,192.1701669369164,24.0,35.275234367572835,8.68,2.0,Standard
16339,891.29,33032.46,2842.705,185.0,20.0,309.9912481918385,24.0,35.275234367572835,8.68,2.0,Standard
16340,891.29,33032.46,2842.705,186.0,20.0,380.6444287279309,29.0,35.275234367572835,8.68,2.0,Standard
16341,891.29,33032.46,2842.705,187.0,20.0,416.28551767884056,24.0,35.275234367572835,8.68,2.0,Poor
16342,891.29,33032.46,2842.705,188.0,20.0,445.8647589299681,24.0,35.275234367572835,8.68,2.0,Standard
16343,891.29,33032.46,2842.705,189.0,20.0,456.777389735387,24.0,35.275234367572835,8.68,2.0,Standard
16344,1411.87,35341.99,2935.165833333333,357.0,8.0,371.53330880567216,22.0,18.16049389105292,10.36,1.0,Good
16345,1411.87,35341.99,2935.165833333333,358.0,8.0,369.0547515657257,25.0,18.16049389105292,10.36,1.0,Good
16346,1411.87,35341.99,2935.165833333333,359.0,8.0,464.71765498225335,24.0,18.16049389105292,10.36,1.0,Standard
16347,1411.87,35341.99,2935.165833333333,360.0,8.0,362.998204974976,22.0,18.16049389105292,10.36,1.0,Good
16348,1411.87,35341.99,2935.165833333333,361.0,8.0,456.9344951901262,22.0,18.16049389105292,13.36,1.0,Good
16349,1411.87,35341.99,2935.165833333333,362.0,8.0,416.8804198293405,20.0,18.16049389105292,10.36,1.0,Good
16350,1411.87,35341.99,2935.165833333333,363.0,8.0,222.21072006173063,22.0,18.16049389105292,13.36,1.0,Standard
16351,447.94,48234.04,4288.503333333334,243.0,17.0,462.1617099063594,19.0,153.55968943864627,3.06,4.0,Standard
16352,447.94,48234.04,4288.503333333334,244.0,17.0,456.7577557546367,19.0,153.55968943864627,3.06,4.0,Standard
16353,447.94,48234.04,4288.503333333334,246.0,17.0,458.9798118074904,19.0,153.55968943864627,3.06,4.0,Standard
16354,447.94,48234.04,4288.503333333334,247.0,17.0,270.9346785264151,19.0,153.55968943864627,3.06,4.0,Standard
16355,447.94,48234.04,4288.503333333334,250.0,17.0,422.1040229322044,19.0,153.55968943864627,3.06,4.0,Standard
16356,2624.3,63563.88,5272.99,163.0,17.0,163.2753306720826,6.0,312.57942404207574,18.45,7.0,Standard
16357,2624.3,63563.88,5272.99,165.0,17.0,346.01487715640496,6.0,312.57942404207574,12.45,7.0,Poor
16358,2624.3,63563.88,5272.99,166.0,17.0,375.81716355142095,6.0,312.57942404207574,18.45,7.0,Poor
16359,2624.3,63563.88,5272.99,167.0,17.0,341.1102472727244,6.0,312.57942404207574,18.45,7.0,Poor
16360,2624.3,63563.88,5272.99,168.0,17.0,272.6530225300371,10.0,312.57942404207574,18.45,7.0,Poor
16361,2624.3,63563.88,5272.99,169.0,17.0,414.4359742689072,6.0,312.57942404207574,18.45,7.0,Poor
16362,2624.3,63563.88,5272.99,170.0,17.0,217.11321823801725,6.0,312.57942404207574,18.45,7.0,Poor
16363,583.73,73052.94,5909.745,313.0,14.0,497.7809694825844,25.0,64.60393728610639,2.93,2.0,Standard
16364,583.73,73052.94,5909.745,314.0,14.0,666.9557556500323,25.0,64.60393728610639,1.93,2.0,Standard
16365,583.73,73052.94,5909.745,315.0,14.0,509.83945580754914,25.0,64.60393728610639,1.93,2.0,Standard
16366,583.73,73052.94,5909.745,316.0,14.0,580.3199624225279,25.0,64.60393728610639,1.93,2.0,Standard
16367,583.73,73052.94,5909.745,317.0,14.0,501.5228817943761,25.0,64.60393728610639,1.93,2.0,Standard
16368,583.73,73052.94,5909.745,318.0,14.0,546.7643476618149,25.0,64.60393728610639,1.93,2.0,Standard
16369,583.73,73052.94,5909.745,319.0,14.0,548.6844188736302,25.0,64.60393728610639,1.93,2.0,Standard
16370,583.73,73052.94,5909.745,320.0,14.0,523.8285359863314,25.0,64.60393728610639,1.93,2.0,Poor
16371,1288.78,42331.14,3280.595,178.0,9.0,316.9965233153611,20.0,48.32052040804102,10.48,2.0,Standard
16372,1288.78,42331.14,3280.595,178.0,9.0,410.5662381168654,19.0,48.32052040804102,16.48,2.0,Standard
16373,1288.78,42331.14,3280.595,179.0,9.0,434.0724123809677,20.0,48.32052040804102,16.48,2.0,Standard
16374,1288.78,42331.14,3280.595,180.0,9.0,410.50613595812536,20.0,48.32052040804102,16.48,2.0,Standard
16375,1288.78,42331.14,3280.595,181.0,9.0,179.48159044398002,20.0,48.32052040804102,16.48,2.0,Standard
16376,1288.78,42331.14,3280.595,182.0,9.0,457.8664330512488,20.0,48.32052040804102,16.48,2.0,Standard
16377,1288.78,42331.14,3280.595,183.0,9.0,455.83235182932367,20.0,48.32052040804102,16.48,2.0,Standard
16378,1288.78,42331.14,3280.595,184.0,9.0,451.58734932258096,20.0,48.32052040804102,16.48,2.0,Standard
16379,1882.8,19504.32,1554.36,183.0,16.0,267.4296250333494,37.0,17.310436942351195,12.64,2.0,Poor
16380,1882.8,19504.32,1554.36,184.0,16.0,279.383579447363,34.0,17.310436942351195,12.64,2.0,Standard
16381,1882.8,19504.32,1554.36,185.0,16.0,365.5168826405974,37.0,17.310436942351195,12.64,2.0,Standard
16382,1882.8,19504.32,1554.36,186.0,16.0,341.2496234425289,37.0,17.310436942351195,12.64,2.0,Standard
16383,1882.8,19504.32,1554.36,187.0,16.0,366.86712698817183,37.0,17.310436942351195,12.64,2.0,Poor
16384,1882.8,19504.32,1554.36,188.0,16.0,228.98249986733012,42.0,17.310436942351195,12.64,2.0,Poor
16385,1882.8,19504.32,1554.36,190.0,16.0,308.49108087282394,33.0,17.310436942351195,12.64,2.0,Poor
16386,3783.14,17689.64,1286.1366666666663,66.0,25.0,262.7597261115521,29.0,96.06048105815356,18.25,7.0,Poor
16387,3783.14,17689.64,1286.1366666666663,67.0,25.0,204.80165998944355,29.0,96.06048105815356,23.25,7.0,Poor
16388,3783.14,17689.64,1286.1366666666663,68.0,25.0,163.13968587018812,29.0,96.06048105815356,18.25,7.0,Standard
16389,3783.14,17689.64,1286.1366666666663,70.0,25.0,232.38371066297367,29.0,96.06048105815356,18.25,7.0,Standard
16390,3783.14,17689.64,1286.1366666666663,72.0,25.0,245.59928813460013,29.0,96.06048105815356,18.25,7.0,Standard
16391,1306.3,18937.61,1536.134166666667,181.0,28.0,272.475095913313,33.0,80.20836454771208,1.76,6.0,Poor
16392,1306.3,18937.61,1536.134166666667,182.0,28.0,296.1365650493972,33.0,80.20836454771208,1.76,6.0,Standard
16393,1306.3,18937.61,1536.134166666667,184.0,28.0,295.8896070880838,33.0,80.20836454771208,6.76,6.0,Poor
16394,1306.3,18937.61,1536.134166666667,185.0,28.0,262.2611634602209,33.0,80.20836454771208,1.76,6.0,Poor
16395,689.88,70976.45999999999,6061.704999999999,82.0,17.0,470.0655380524523,6.0,234.1872556923959,12.99,6.0,Standard
16396,689.88,70976.45999999999,6061.704999999999,83.0,17.0,408.205984656416,6.0,234.1872556923959,12.99,6.0,Standard
16397,689.88,70976.45999999999,6061.704999999999,84.0,17.0,369.3551264554969,6.0,234.1872556923959,12.99,6.0,Standard
16398,689.88,70976.45999999999,6061.704999999999,85.0,17.0,470.35661408626856,6.0,234.1872556923959,12.99,6.0,Standard
16399,689.88,70976.45999999999,6061.704999999999,87.0,17.0,401.6021539455227,6.0,234.1872556923959,12.99,6.0,Standard
16400,689.88,70976.45999999999,6061.704999999999,88.0,17.0,540.4252676712863,6.0,234.1872556923959,12.99,6.0,Standard
16401,1988.83,15335.38,1429.948333333333,173.0,17.0,275.45347654525244,49.0,24.639269007939664,8.22,2.0,Poor
16402,1988.83,15335.38,1429.948333333333,174.0,17.0,300.36619000915937,49.0,24.639269007939664,7.2200000000000015,2.0,Poor
16403,1988.83,15335.38,1429.948333333333,175.0,17.0,296.7557067113246,51.0,24.639269007939664,8.22,2.0,Poor
16404,1988.83,15335.38,1429.948333333333,176.0,17.0,344.5383043938124,49.0,24.639269007939664,8.22,2.0,Standard
16405,1988.83,15335.38,1429.948333333333,177.0,17.0,338.6580339376871,51.0,24.639269007939664,8.22,2.0,Standard
16406,1988.83,15335.38,1429.948333333333,178.0,17.0,283.87827394621974,52.0,24.639269007939664,8.22,2.0,Standard
16407,1988.83,15335.38,1429.948333333333,180.0,17.0,264.49728795522674,49.0,24.639269007939664,8.22,2.0,Standard
16408,252.11,31206.11,2862.5091666666667,171.0,15.0,202.7928995595806,30.0,102.28425999440572,17.74,7.0,Standard
16409,252.11,31206.11,2862.5091666666667,172.0,15.0,363.4154830478994,27.0,102.28425999440572,17.74,7.0,Standard
16410,252.11,31206.11,2862.5091666666667,173.0,15.0,221.38199315119616,30.0,102.28425999440572,17.74,7.0,Standard
16411,252.11,31206.11,2862.5091666666667,174.0,15.0,319.943854862336,32.0,102.28425999440572,17.74,7.0,Standard
16412,252.11,31206.11,2862.5091666666667,175.0,15.0,198.10532474504788,30.0,102.28425999440572,17.74,7.0,Standard
16413,252.11,31206.11,2862.5091666666667,176.0,15.0,362.2885109156005,34.0,102.28425999440572,17.74,7.0,Standard
16414,252.11,31206.11,2862.5091666666667,177.0,15.0,401.3327990067578,28.0,102.28425999440572,17.74,7.0,Standard
16415,252.11,31206.11,2862.5091666666667,178.0,15.0,183.61531624730543,30.0,102.28425999440572,17.74,7.0,Standard
16416,1636.01,76650.12,6558.509999999998,219.0,8.0,553.5049324610318,24.0,129.620923481767,13.37,4.0,Poor
16417,1636.01,76650.12,6558.509999999998,220.0,8.0,588.3920035908603,19.0,129.620923481767,13.37,4.0,Poor
16418,1636.01,76650.12,6558.509999999998,221.0,8.0,652.5903451593333,24.0,129.620923481767,13.37,4.0,Poor
16419,1636.01,76650.12,6558.509999999998,222.0,8.0,693.6464715834227,27.0,129.620923481767,13.37,4.0,Poor
16420,1636.01,76650.12,6558.509999999998,223.0,8.0,579.9298691724933,24.0,129.620923481767,14.37,4.0,Poor
16421,1636.01,76650.12,6558.509999999998,224.0,8.0,517.8135365414616,24.0,129.620923481767,13.37,4.0,Poor
16422,1636.01,76650.12,6558.509999999998,225.0,8.0,375.41521275028776,24.0,129.620923481767,13.37,4.0,Poor
16423,1636.01,76650.12,6558.509999999998,226.0,8.0,480.5483708586741,24.0,129.620923481767,13.37,4.0,Poor
16424,1081.66,39594.66,3534.5550000000007,193.0,8.0,227.69556752087857,9.0,87.05875180520201,9.25,4.0,Good
16425,1081.66,39594.66,3534.5550000000007,194.0,8.0,455.0289958720755,10.0,87.05875180520201,9.25,4.0,Good
16426,1081.66,39594.66,3534.5550000000007,195.0,8.0,361.1989954470209,10.0,87.05875180520201,9.25,4.0,Good
16427,1081.66,39594.66,3534.5550000000007,196.0,8.0,348.956194581454,10.0,87.05875180520201,9.25,4.0,Good
16428,1081.66,39594.66,3534.5550000000007,198.0,8.0,417.1969662291324,5.0,87.05875180520201,9.25,4.0,Good
16429,1081.66,39594.66,3534.5550000000007,199.0,8.0,412.6157551775952,10.0,87.05875180520201,9.25,4.0,Good
16430,1081.66,39594.66,3534.5550000000007,200.0,8.0,383.1516636490045,10.0,87.05875180520201,9.25,4.0,Good
16431,1314.25,55593.99000000001,4874.8325,216.0,30.0,335.74068432086807,17.0,269.03323381766097,16.09,6.0,Poor
16432,1314.25,55593.99000000001,4874.8325,217.0,30.0,254.4373297046284,21.0,269.03323381766097,17.09,6.0,Poor
16433,1314.25,55593.99000000001,4874.8325,219.0,30.0,246.2088088387645,18.0,269.03323381766097,16.09,6.0,Poor
16434,1314.25,55593.99000000001,4874.8325,221.0,30.0,229.89469299011373,18.0,269.03323381766097,16.09,6.0,Poor
16435,1314.25,55593.99000000001,4874.8325,222.0,30.0,370.7718194299249,15.0,269.03323381766097,11.09,6.0,Poor
16436,840.82,42870.09,3782.5075,215.0,12.0,304.43746375910075,18.0,106.62300671991356,20.02,4.0,Standard
16437,840.82,42870.09,3782.5075,216.0,12.0,422.40994710734566,18.0,106.62300671991356,12.02,4.0,Standard
16438,840.82,42870.09,3782.5075,218.0,12.0,332.0230937868932,18.0,106.62300671991356,14.02,4.0,Standard
16439,840.82,42870.09,3782.5075,219.0,12.0,404.1224694084772,19.0,106.62300671991356,19.02,4.0,Standard
16440,840.82,42870.09,3782.5075,220.0,12.0,386.4695749267401,16.0,106.62300671991356,14.02,4.0,Standard
16441,840.82,42870.09,3782.5075,221.0,12.0,419.0137206114337,18.0,106.62300671991356,14.02,4.0,Standard
16442,840.82,42870.09,3782.5075,222.0,12.0,439.8304696930061,18.0,106.62300671991356,20.02,4.0,Standard
16443,144.29,12050.595,1159.21625,351.0,20.0,295.50280602059416,13.0,7.167790767928642,2.59,1.0,Standard
16444,144.29,12050.595,1159.21625,352.0,20.0,277.83907651506286,16.0,7.167790767928642,2.59,1.0,Standard
16445,144.29,12050.595,1159.21625,353.0,20.0,330.6859389630089,13.0,7.167790767928642,2.59,1.0,Standard
16446,144.29,12050.595,1159.21625,354.0,20.0,296.21466600670965,13.0,7.167790767928642,2.59,1.0,Standard
16447,144.29,12050.595,1159.21625,355.0,20.0,301.5408245528189,13.0,7.167790767928642,2.59,1.0,Standard
16448,144.29,12050.595,1159.21625,356.0,20.0,244.39462788460563,13.0,7.167790767928642,2.59,1.0,Standard
16449,144.29,12050.595,1159.21625,357.0,20.0,296.7598637389003,13.0,7.167790767928642,2.59,1.0,Standard
16450,144.29,12050.595,1159.21625,358.0,20.0,333.15498745114473,16.0,7.167790767928642,2.59,1.0,Standard
16451,2292.04,14791.06,1499.5883333333334,160.0,15.0,303.30855520645093,50.0,22.194640475743352,4.92,3.0,Poor
16452,2292.04,14791.06,1499.5883333333334,161.0,15.0,263.41585340482027,50.0,22.194640475743352,4.92,3.0,Poor
16453,2292.04,14791.06,1499.5883333333334,162.0,15.0,249.5859386017501,50.0,22.194640475743352,4.92,3.0,Poor
16454,2292.04,14791.06,1499.5883333333334,163.0,15.0,330.1713548231733,50.0,22.194640475743352,4.92,3.0,Poor
16455,2292.04,14791.06,1499.5883333333334,164.0,15.0,289.64340052095866,46.0,22.194640475743352,4.92,3.0,Poor
16456,2292.04,14791.06,1499.5883333333334,165.0,15.0,336.6030131322725,52.0,22.194640475743352,4.92,3.0,Poor
16457,2292.04,14791.06,1499.5883333333334,166.0,15.0,361.1714508488552,50.0,22.194640475743352,4.92,3.0,Standard
16458,2292.04,14791.06,1499.5883333333334,167.0,15.0,331.6316074723746,50.0,22.194640475743352,9.92,3.0,Standard
16459,423.36,23977.89,1834.1575,355.0,16.0,236.7541463399524,18.0,72.00967241916908,6.75,4.0,Standard
16460,423.36,23977.89,1834.1575,356.0,16.0,312.7281865748604,18.0,72.00967241916908,7.75,4.0,Standard
16461,423.36,23977.89,1834.1575,357.0,16.0,226.0476007050917,18.0,72.00967241916908,9.75,4.0,Standard
16462,423.36,23977.89,1834.1575,358.0,16.0,310.7723871735551,18.0,72.00967241916908,12.75,4.0,Standard
16463,423.36,23977.89,1834.1575,359.0,16.0,310.66119558519136,16.0,72.00967241916908,6.75,4.0,Standard
16464,423.36,23977.89,1834.1575,360.0,16.0,324.5552745017813,18.0,72.00967241916908,6.75,4.0,Standard
16465,423.36,23977.89,1834.1575,361.0,16.0,313.2801859695835,18.0,72.00967241916908,8.75,4.0,Standard
16466,423.36,23977.89,1834.1575,362.0,16.0,277.62816184325186,17.0,72.00967241916908,6.75,4.0,Standard
16467,739.01,21809.35,1672.4458333333332,295.0,10.0,303.4481075349529,4.0,16.392357587474066,1.56,1.0,Standard
16468,739.01,21809.35,1672.4458333333332,296.0,10.0,332.0611147107425,8.0,16.392357587474066,1.56,1.0,Standard
16469,739.01,21809.35,1672.4458333333332,297.0,10.0,341.56412955997905,4.0,16.392357587474066,1.56,1.0,Standard
16470,739.01,21809.35,1672.4458333333332,299.0,10.0,331.98773154399083,4.0,16.392357587474066,1.56,1.0,Standard
16471,739.01,21809.35,1672.4458333333332,300.0,10.0,382.36848825391314,4.0,16.392357587474066,1.56,1.0,Standard
16472,739.01,21809.35,1672.4458333333332,301.0,10.0,316.63354547259587,4.0,16.392357587474066,1.56,1.0,Standard
16473,1422.2,33352.41,2812.3675000000007,219.0,10.0,442.34017026332657,13.0,34.54105452810957,11.68,2.0,Standard
16474,1422.2,33352.41,2812.3675000000007,220.0,10.0,430.17521135515113,13.0,34.54105452810957,11.68,2.0,Standard
16475,1422.2,33352.41,2812.3675000000007,222.0,10.0,256.0210833574719,13.0,34.54105452810957,6.68,2.0,Standard
16476,1422.2,33352.41,2812.3675000000007,223.0,10.0,368.1036883532445,13.0,34.54105452810957,11.68,2.0,Standard
16477,1422.2,33352.41,2812.3675000000007,224.0,10.0,162.82659820328826,13.0,34.54105452810957,11.68,2.0,Standard
16478,1422.2,33352.41,2671.207497770301,226.0,10.0,449.9251849830417,13.0,175.7010567578088,17.68,2.0,Standard
16479,417.22,81049.77,6817.1475,187.0,7.0,779.2928652734769,27.0,72.01693628307022,7.86,2.0,Standard
16480,417.22,81049.77,6817.1475,188.0,7.0,705.2399558238991,29.0,72.01693628307022,7.86,2.0,Good
16481,417.22,81049.77,6817.1475,189.0,7.0,260.45556224952225,29.0,72.01693628307022,7.86,2.0,Standard
16482,417.22,81049.77,6817.1475,190.0,7.0,189.1405038697676,30.0,72.01693628307022,7.86,2.0,Good
16483,417.22,81049.77,6817.1475,191.0,7.0,710.948058900152,29.0,72.01693628307022,7.86,2.0,Good
16484,417.22,81049.77,6817.1475,192.0,7.0,784.1583554358784,29.0,72.01693628307022,7.86,2.0,Good
16485,417.22,81049.77,6817.1475,193.0,7.0,311.0031396205505,28.0,72.01693628307022,7.86,2.0,Good
16486,417.22,81049.77,6817.1475,194.0,7.0,547.6880842810758,29.0,72.01693628307022,7.86,2.0,Good
